time_sec,node_id,parent_id,rpl_ver,rpl_rank,dis_sent,dio_sent,dao_sent,nbr_dis_rcv,nbr_dio_rcv,nbr_dao_ack_rcv,nbr_fwd_to_me,nbr_fwd_to_others,nbr_fwd_bcast,nbr_rpl_ctrl,nbr_non_rpl_ctrl,nbr_rpl_ver_rcv,nbr_rpl_rank_rcv,nbr_fwd_rpl,nbr_fwd_non_rpl,diff_rpl_rank,diff_rpl_ver,norm_rank_diff,ctrl_to_data_ratio,non_rpl_to_rpl_ratio,rpl_fwd_ratio,non_rpl_fwd_ratio,total_fwd_ratio,label
204.50006,22.041672,25.791672,198.60422,1640.5839,396.14594,67.87502,118.95834,60.895844,10.208337,0.0,10.104171,14.562503,61.50001,7.875002,0.7500002,189.18755,4908.272,57.68751,1.5833337,3267.6885,22.000011,0.6667604,79.65657,0.1344151,0.14933386,0.24756949,0.39690334,0
218.66667,6.0,16.0,240.0,1336.3334,29.666668,629.0,47.0,10.333334,374.33334,0.0,468.33334,589.0,368.33334,26.0,578.0,185.33334,1062.0,127.0,1738.0,274.33334,54.666668,0.20502403,27.141026,22.23077,0.20472442,0.3325662,0.5372906,1
248.0,19.0,4.0,240.0,7923.0,119.0,394.0,106.0,106.0,282.0,0.0,257.0,220.0,140.0,178.0,4.0,240.0,2180.0,2921.0,46.0,5743.0,0.0,0.72485167,3.477528,0.02247191,0.060938034,0.08695652,0.14789456,1
240.0,10.0,1.0,197.0,267.0,6.0,936.0,152.0,6.0,522.0,0.0,409.0,185.0,374.0,116.0,20.0,197.0,273.0,626.0,719.0,6.0,0.0,0.021978023,9.431034,0.1724138,0.18530351,0.027816411,0.21311992,0
177.6,5.2000003,30.800001,110.0,1059.0,496.2,115.8,114.8,170.40001,20.4,0.0,15.0,29.2,176.6,14.0,1.4,121.8,2357.4001,170.40001,7.8,1298.4,11.8,0.5510058,81.441025,0.13076924,0.07628324,0.17460318,0.2508864,1
135.31918,27.191494,19.468088,233.36171,1787.6382,232.57448,241.00003,196.17023,54.744686,26.085108,0.0,20.29788,27.765963,62.72342,14.787237,1.7872342,235.00006,2341.5317,230.3405,17.25532,553.89374,1.6382983,0.23629378,48.326275,0.14210887,0.0736796,0.18929917,0.26297873,0
328.0,36.0,5.0,236.0,8790.0,386.0,2128.0,843.0,78.0,265.0,0.0,232.0,212.0,133.0,136.0,8.0,165.0,2059.0,2294.0,126.0,6731.0,71.0,0.76575655,24.683823,0.05882353,0.059285093,0.06349207,0.12277716,1
188.28575,20.250008,26.607143,184.50005,1653.6075,378.10724,12.714291,70.32147,25.071434,2.2857144,0.0,2.2857144,9.642859,25.071434,0.0,0.0,163.25006,0.0,0.0,0.0,0.0,53.821438,0.0,0.0,0.0,0.0,0.0,0.0,0
239.05893,7.2941194,6.205884,240.00005,617.765,3.2352948,68.14707,8.97059,0.67647064,37.441193,0.0,81.05886,527.9118,18.323534,2.705883,131.11765,240.00005,631.4413,2.705883,131.11765,43.55883,0.0,0.06732196,32.47549,48.33824,1.0,1.0,2.0,0
292.0,19.0,17.0,158.0,948.5,372.0,1593.0,681.0,91.5,213.0,0.0,164.0,213.5,166.5,123.5,16.5,89.0,697.0,1845.0,181.5,251.5,69.0,0.26279318,21.42831,0.13357602,0.066931024,0.09090909,0.15784012,1
8.5,6.3125014,13.187503,240.00003,788.66675,2.458334,16.625004,1.6666673,0.41666675,7.875001,0.0,5.916666,36.208347,5.791667,1.2500005,16.77084,240.00003,678.81274,1.7916675,16.79167,109.85418,0.0,0.13878474,6.576391,7.253474,0.5424384,0.5520835,1.0945218,0
173.33334,5.0,15.666667,240.0,1738.3334,586.3334,1.3333334,9.0,14.666667,1.6666667,0.0,1.6666667,7.0,14.666667,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
197.33334,17.777779,21.88889,29.55556,1147.3334,147.66669,3673.4446,675.3333,34.11111,836.3333,0.0,842.7778,727.11115,93.44445,480.44446,85.55556,137.88889,15342.556,3970.1116,384.88892,14195.223,117.0,0.92629963,9.512216,0.12658654,0.11977652,0.16360795,0.28338444,1
367.1579,27.052639,9.684213,200.84215,586.8422,460.57904,2387.948,999.18445,108.50002,277.76328,0.0,243.89479,216.34213,172.44742,148.05269,6.657896,196.84212,998.42126,2630.764,163.86844,411.57904,4.000001,0.4142927,26.129728,0.044710565,0.056418512,0.041363455,0.09778197,0
374.0,9.0,37.625,240.00002,1969.6251,743.75,205.75,174.25,80.5,26.250002,0.0,27.500002,21.0,82.875,24.000002,1.0,240.00002,3588.0,153.75,6.2500005,1618.3751,0.0,0.45103568,50.941353,0.04615385,0.17322138,0.16145836,0.3346797,0
172.0,6.0,1.0,240.0,290.0,0.0,760.0,7.0,0.0,613.5,0.0,154.0,0.0,594.5,0.0,0.0,240.0,260.0,6.0,398.5,30.0,0.0,0.10318168,0.0,0.0,0.0,0.0,0.0,1
61.777786,18.944445,25.36112,225.27779,2242.1672,70.25001,81.36112,60.30557,18.75,19.66667,0.0,7.3055563,15.63889,31.805563,3.7777786,1.0000002,230.9445,1421.9447,48.277786,5.583335,820.2224,7.3333344,0.36564195,64.61482,0.17314819,0.099595405,0.11677694,0.21637233,0
208.0,12.0,3.0,240.0,1801.0,118.0,209.0,113.0,15.0,115.0,0.0,36.0,166.0,105.0,27.0,1.0,240.0,1223.0,112.0,87.0,578.0,0.0,0.3209328,16.296297,0.037037037,0.24107143,0.011494253,0.25256568,1
408.0,16.0,1.0,213.0,304.0,390.0,8431.0,1906.0,99.0,802.0,0.0,755.0,581.0,180.0,464.0,4.0,213.0,399.0,9429.0,292.0,95.0,0.0,0.23809524,23.118534,0.00862069,0.049209885,0.01369863,0.062908515,1
160.0,14.0,26.0,133.0,1181.0,223.0,2728.0,557.0,54.0,187.0,0.0,173.0,136.0,70.0,143.0,2.0,148.0,997.0,3047.0,33.0,184.0,15.0,0.15580016,24.53147,0.013986014,0.04693141,0.060606062,0.10753747,1
320.0,4.0,12.0,240.0,931.0,557.0,586.0,475.0,71.0,54.0,0.0,42.0,52.0,85.0,27.0,2.0,240.0,1022.0,522.0,34.0,91.0,0.0,0.0890411,59.925926,0.074074075,0.05172414,0.05882353,0.11054767,0
376.0,7.0,19.0,150.0,20689.0,37.0,1958.0,417.0,295.0,850.0,0.0,829.0,582.0,320.0,498.0,2.0,147.0,4922.0,10296.0,38.0,15767.0,3.0,0.7620958,4.8433733,0.004016064,0.048368298,0.05263158,0.10099988,0
381.4401,32.160007,23.960009,200.31999,4957.2007,613.8401,1124.9603,754.36,138.56004,129.40002,0.0,96.24,125.71999,184.88004,69.680016,6.560001,197.20003,1467.3203,1177.5201,87.28,3489.88,3.2800002,0.7044533,37.325283,0.09026841,0.05969801,0.07154599,0.13124397,0
416.0,8.0,4.0,240.0,539.0,191.0,283.0,108.0,98.0,140.0,0.0,175.0,551.0,185.0,81.0,186.0,178.0,485.0,287.0,575.0,54.0,62.0,0.10018553,7.185185,2.2962964,0.28222996,0.32347825,0.60570824,1
152.0,13.75,20.75,139.75,1467.0,166.0,2653.75,519.0,44.5,235.5,0.0,229.5,169.25,61.25,161.25,2.5,171.0,936.75,2950.25,53.25,530.25,100.75,0.36182517,21.476624,0.015122429,0.05538889,0.054623682,0.110012576,1
344.0,43.0,16.0,240.0,24023.0,289.0,2251.0,431.0,293.0,1035.0,0.0,1010.0,727.0,318.0,636.0,9.0,240.0,7644.0,5007.0,96.0,16379.0,0.0,0.68180496,4.671384,0.014150944,0.12702216,0.09375,0.22077216,0
272.0,33.0,17.0,183.0,25972.0,493.0,1753.0,439.0,24.0,405.0,0.0,401.0,404.0,27.0,313.0,1.0,183.0,12627.0,1973.0,1.0,13345.0,0.0,0.51382256,8.578275,0.0031948881,0.15864167,1.0,1.1586417,0
303.02042,17.285719,7.000001,240.00003,870.143,605.4082,79.551025,129.91843,40.9592,8.040818,0.0,6.591838,9.816329,44.591854,5.183674,1.4081639,240.00003,1948.2451,55.326538,5.4081645,1078.1025,0.0,0.5536495,165.57315,0.3027213,0.11171837,0.25442174,0.36614025,0
48.363647,7.136364,9.909091,48.000023,460.2273,10.68182,81.227295,22.863642,3.454546,45.000008,0.0,19.45455,64.318184,40.500008,11.954547,12.909094,50.50001,448.5455,42.818184,33.5,32.318188,2.5000005,0.06673296,16.873644,1.3343849,0.43345708,0.47520584,0.908663,0
90.33336,8.541667,11.916667,240.45834,810.3752,3.166667,76.95836,9.125002,0.4166667,21.500006,0.0,17.0,100.41667,10.79167,3.833334,26.125,240.45834,792.1251,15.833338,213.75,41.333344,0.0,0.050705962,44.81598,13.773613,0.49624228,0.12520456,0.62144697,1
144.0,49.0,15.0,240.0,21431.0,214.0,314.0,292.0,38.0,37.0,0.0,29.0,37.0,59.0,12.0,1.0,240.0,932.0,243.0,21.0,20499.0,0.0,0.9565116,68.333336,0.083333336,0.049382716,0.04761905,0.09700176,0
356.0,49.0,30.0,240.0,2065.75,293.5,429.5,151.0,201.5,270.25,0.0,246.5,204.25,255.5,146.0,4.5,240.0,665.0,2426.5,138.75,1400.75,0.0,0.6784973,5.9294386,0.030656442,0.060203627,0.033229813,0.09343344,1
200.66667,4.0,31.0,240.0,1629.0,315.5,1009.0,434.0,62.0,106.0,0.0,83.0,77.0,91.833336,65.0,2.0,240.0,957.0,1078.0,37.0,672.0,0.0,0.41252303,27.053846,0.030769233,0.06029684,0.054054063,0.11435091,1
160.0,4.0,1.0,240.0,256.0,0.0,676.0,6.0,0.0,493.0,0.0,70.0,0.0,472.0,0.0,0.0,240.0,260.0,4.0,192.0,4.0,0.0,0.015384615,0.0,0.0,0.0,0.0,0.0,1
109.333336,8.666667,9.333334,229.0,707.3334,18.833334,547.1667,101.0,4.166667,152.5,0.0,143.0,180.33334,51.333336,96.5,28.666668,120.16667,744.8334,631.6667,127.66667,60.166668,108.833336,0.07705602,7.324091,0.29377946,0.15276854,0.26010972,0.41287825,1
141.09091,7.8181834,11.545456,186.45457,1664.7273,107.36364,743.8183,241.63637,34.27273,166.9091,0.0,195.0,202.72728,75.63637,92.45456,57.363644,207.63637,875.27277,866.1818,246.36365,789.4546,25.181818,0.47484165,13.299609,0.55308336,0.104048766,0.18153673,0.28558546,0
335.42865,15.500001,35.214287,232.42859,32640.646,136.28572,107.7143,22.500006,16.714289,165.00005,0.0,214.14288,162.35715,19.071432,202.00002,0.35714287,239.2143,4910.643,2436.5,2.2142863,27730.004,6.785716,0.84955686,2.330328,0.0020078267,0.07836616,0.0467033,0.12506947,0
392.0,30.0,36.0,162.0,786.0,482.0,8712.0,1444.0,125.0,1927.0,0.0,1885.0,1508.0,173.0,1205.0,16.0,182.0,860.0,9625.0,117.0,74.0,20.0,0.08604651,8.828216,0.013278008,0.1251948,0.13675214,0.26194695,1
330.0,6.0,9.25,177.0,19733.75,68.5,2335.75,296.0,31.75,903.5,0.0,1469.0,645.75,394.5,329.0,155.75,89.25,8033.5,2507.25,2387.75,11700.25,97.25,0.5928861,8.26645,0.45587182,0.13840649,0.09548735,0.23389384,1
104.0,10.0,2.0,138.0,450.0,39.0,694.0,90.0,17.0,418.0,0.0,78.0,146.0,379.0,39.0,24.0,138.0,260.0,153.0,80.0,190.0,0.0,0.42222223,21.102564,0.61538464,0.25490198,0.3,0.55490196,1
112.0,15.0,1.0,240.0,346.0,1.0,657.0,4.0,1.0,415.0,0.0,166.0,0.0,405.0,0.0,0.0,240.0,348.0,12.0,610.0,2.0,0.0,0.0057471264,0.0,0.0,0.0,0.0,0.0,0
215.55563,6.0555563,9.833335,237.11116,426.4445,0.11111111,525.4168,4.055559,355.33344,704.30566,0.0,184.22224,935.6391,1046.6948,8.6944475,485.389,237.11116,439.75006,8.6944475,485.41678,24.027784,0.0,0.05207205,60.312298,55.84684,1.0,0.9999674,1.9999673,0
232.0,19.0,7.0,240.0,1815.0,42.0,6.0,16.0,91.0,242.0,0.0,219.0,178.0,123.0,147.0,5.0,240.0,1430.0,2413.0,45.0,385.0,0.0,0.21212122,0.43537414,0.034013607,0.060920015,0.11111111,0.17203113,1
296.0,28.0,44.0,156.0,1039.0,545.0,2569.0,375.0,64.0,323.0,0.0,376.0,317.0,65.0,273.0,2.0,54.0,6213.0,2819.0,4.0,5174.0,102.0,0.83277,12.78022,0.0073260074,0.096842855,0.5,0.5968428,1
408.0,23.0,14.0,163.0,1131.0,450.25,552.0,186.0,252.0,59.0,0.0,50.0,69.0,261.0,77.0,2.0,121.0,2298.0,695.0,10.0,1167.0,42.0,0.5078329,15.431818,0.025974026,0.11079137,0.2,0.31079137,1
408.0,10.0,4.0,7.0,18757.0,74.0,5667.0,697.0,31.0,1964.0,0.0,3123.0,1663.0,395.0,1064.0,341.0,165.0,6491.0,6153.0,4648.0,12266.0,158.0,0.6539425,6.0507517,0.32048872,0.17292377,0.07336489,0.24628867,0
312.0,10.0,2.0,197.0,24092.0,149.0,2198.0,408.0,47.0,722.0,0.0,953.0,999.0,159.0,458.0,240.0,197.0,8768.0,2486.0,754.0,15324.0,0.0,0.6360618,6.015284,0.52401745,0.1842317,0.3183024,0.5025341,0
336.0,12.0,1.0,240.0,318.0,418.0,32.0,3.0,210.0,49.0,0.0,551.0,0.0,229.0,0.0,0.0,240.0,350.0,38.0,1567.0,32.0,0.0,0.09142857,0.0,0.0,0.0,0.0,0.0,1
112.0,29.0,1.0,157.0,370.0,131.0,556.0,291.0,41.0,77.0,0.0,49.0,54.0,82.0,29.0,3.0,28.0,426.0,638.0,61.0,56.0,129.0,0.13145539,33.724136,0.10344829,0.045454547,0.04918033,0.094634876,1
312.0,5.0,2.0,197.0,3064.0,200.0,2057.0,512.0,27.0,904.0,0.0,827.0,902.0,123.0,454.0,21.0,188.0,1114.0,2081.0,29.0,1950.0,9.0,0.636423,6.0991187,0.046255507,0.21816434,0.7241379,0.9423023,0
352.0,9.0,15.0,243.0,17769.0,220.0,6090.0,1042.0,83.0,1053.0,0.0,940.0,989.0,257.0,652.0,80.0,89.0,14875.0,7340.0,547.0,2894.0,154.0,0.16286792,11.276073,0.12269939,0.08882834,0.14625229,0.23508063,1
336.0,50.0,42.0,240.0,1589.0,577.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
249.77779,19.634926,24.714285,224.34923,1772.4128,505.8889,39.873013,61.904778,50.571426,5.777779,0.0,4.0317464,8.317463,52.761917,3.4920645,0.46031755,229.63495,2070.4922,27.682545,1.968254,298.07947,6.4285717,0.14376374,47.54311,0.062030748,0.0697375,0.10502647,0.17476395,0
232.44455,16.81945,2.694445,234.55562,330.27783,92.91668,682.45856,284.75012,37.055565,81.12503,0.0,75.694496,64.02779,48.62502,59.208347,2.8750012,234.55562,3620.486,773.4583,45.88891,3290.2095,0.0,0.90878147,18.198738,0.048590116,0.077257186,0.078935884,0.15619312,0
336.0,43.0,36.0,156.0,1317.0,470.0,5999.0,1033.0,132.0,1374.0,0.0,1351.0,1080.0,160.0,920.0,10.0,144.0,1524.0,6731.0,59.0,207.0,12.0,0.13582677,8.154347,0.010869565,0.13668104,0.16949153,0.30617255,1
350.4001,3.0000005,10.000001,156.60002,541.86676,216.60002,479.06674,106.466675,55.800007,438.53336,0.0,126.400024,657.2,367.9334,54.800007,0.0,156.60002,513.8002,144.20001,0.0,58.20001,0.0,0.098536186,14.624696,0.0,0.3799503,0.0,0.3799503,0
179.84006,24.640007,23.080002,224.59999,765.4401,240.44003,713.16016,422.16006,53.28,83.520004,0.0,67.88002,80.520004,79.640015,48.640003,4.2800016,219.64003,1180.6401,796.72015,68.28001,415.20007,4.96,0.3522055,33.925797,0.07854972,0.059724145,0.06608165,0.12580584,0
390.54547,13.0,10.090909,150.0,884.81824,324.8182,3057.455,782.9091,108.72728,548.72736,0.0,493.18182,330.54547,265.09094,242.54546,6.909091,150.0,893.5455,3317.6365,441.63638,122.18185,0.0,0.113810964,17.169514,0.028452137,0.07311653,0.015606148,0.08872267,0
336.0,7.0,6.0,240.0,539.0,3.0,1704.0,12.0,1.0,1342.0,0.0,30.0,814.0,1312.0,0.0,0.0,240.0,541.0,0.0,0.0,2.0,0.0,0.0036968577,0.0,0.0,0.0,0.0,0.0,0
16.289854,6.485508,0.9999998,240.00006,353.00015,0.15942036,23.41304,0.9999998,0.15942036,9.847828,0.0,2.9565227,0.0,7.0579743,0.0,0.0,240.00006,271.232,0.0,0.0,81.768166,0.0,0.23163773,0.0,0.0,0.0,0.0,0.0,0
226.5508,29.884062,0.9999999,239.11595,308.8842,109.391365,342.56534,227.7391,36.362328,34.86957,0.0,38.217407,30.188414,45.59421,16.217396,1.3043483,239.11595,1951.3481,379.3479,41.753643,1642.4639,0.0,0.84162784,45.75388,0.08095119,0.041156106,0.03083374,0.071989864,0
312.0,33.0,15.0,215.0,1922.0,486.5,3259.5,744.5,125.5,537.0,0.0,504.0,407.5,162.5,288.0,4.5,126.5,9633.5,3505.0,59.0,7711.5,88.5,0.8017249,19.3456,0.02203687,0.08172393,0.086904764,0.1686287,1
242.66667,29.0,36.0,240.0,1133.6667,242.66667,2016.0,665.0,46.333336,193.33334,0.0,187.0,147.0,65.0,105.0,4.0,240.0,1450.6667,2224.0,78.0,317.0,0.0,0.21791741,27.844448,0.038095243,0.047212254,0.051298704,0.09851094,1
364.80002,21.300001,27.300001,230.6,1388.1,653.60004,1344.5001,397.4,301.30002,157.2,0.0,132.70001,127.700005,337.0,116.200005,4.0,232.0,2859.6,1542.2001,58.100002,1471.5,1.4,0.51502484,20.864319,0.03464771,0.07544866,0.069016956,0.14446561,1
224.0,8.0,9.0,214.0,805.0,176.0,492.0,238.0,44.0,261.0,0.0,113.0,264.0,227.0,70.0,32.0,106.0,753.0,327.0,115.0,52.0,108.0,0.06459627,12.942857,0.45714286,0.21406728,0.27826086,0.49232814,1
184.0,27.0,8.0,240.0,4000.0,217.0,1718.0,580.0,62.0,184.0,0.0,172.0,142.0,96.0,101.0,3.0,240.0,2454.0,1944.0,119.0,1546.0,0.0,0.3865,24.90099,0.02970297,0.05195473,0.025210084,0.077164814,1
312.0,6.0,1.0,240.0,300.0,0.0,154.0,11.0,0.0,48.0,0.0,245.0,0.0,17.0,0.0,0.0,240.0,311.0,14.0,842.0,11.0,0.0,0.035369776,0.0,0.0,0.0,0.0,0.0,0
320.0,29.0,27.0,240.0,1580.0,649.0,37.0,60.0,38.0,8.0,0.0,7.0,14.0,38.0,5.0,0.0,31.0,2539.0,24.0,1.0,959.0,209.0,0.37770775,149.2,0.0,0.20833333,0.0,0.20833333,1
296.0,10.0,1.0,162.33334,282.0,1.0,1025.0,75.66667,0.0,790.0,0.0,382.33334,32.666668,763.6667,21.0,6.3333335,179.0,303.6667,402.33334,807.0,28.333334,51.333336,0.09360604,52.46032,0.3015873,0.05223789,0.007828967,0.06006685,1
170.58067,26.096779,18.129038,218.80644,1600.7745,187.90327,1221.2904,440.19363,52.80646,171.22585,0.0,161.61293,175.12909,74.87099,120.483894,8.064517,217.1291,1668.0325,1393.4843,65.38711,124.03229,1.6774201,0.072338305,17.656609,0.05087649,0.08678513,0.10037741,0.18716256,0
40.0,11.0,15.0,240.0,483.0,9.0,15.0,0.0,6.0,56.0,0.0,4.0,92.0,58.0,0.0,0.0,240.0,524.0,0.0,0.0,41.0,0.0,0.07824428,0.0,0.0,0.0,0.0,0.0,1
273.50003,26.156256,26.937504,129.71878,1232.6879,461.18753,1658.344,536.25006,94.34379,143.81252,0.0,130.18755,130.4063,109.71877,99.781265,1.4062502,175.5313,1765.0938,1766.938,17.343756,532.4063,45.81251,0.3014804,26.852743,0.013762272,0.0565825,0.1306284,0.18721087,0
376.0,21.0,50.0,240.0,852.0,518.0,4227.0,1187.0,120.0,468.0,0.0,431.0,364.0,161.0,261.0,4.0,240.0,2621.0,4612.0,55.0,1769.0,0.0,0.67493325,22.72797,0.01532567,0.0565915,0.07272727,0.12931877,1
296.19516,5.585367,8.926831,169.97568,624.488,122.561,4561.197,790.9514,45.146347,1181.0248,0.0,1049.0979,954.9512,271.48788,619.85394,67.70732,169.12202,602.927,4970.733,391.8293,85.51221,0.8536586,0.114164606,8.892993,0.10600464,0.124729976,0.16529448,0.29002434,0
313.14288,13.714287,41.714287,240.00002,683.7143,89.42857,26.857143,25.714287,521.0,21.0,0.0,16.142859,24.142859,526.28577,8.714286,1.5714287,240.00002,1973.8572,71.14286,10.0,1290.143,0.0,0.6534759,17.768116,0.27536237,0.11813188,0.21285716,0.33098903,0
368.00012,31.964294,19.392864,226.92859,1551.8932,532.5359,2060.4292,877.4286,114.75002,246.6072,0.0,212.82144,198.67857,164.89291,129.78575,5.6428585,218.6072,743.32166,2240.322,107.642876,808.5716,9.035715,0.5211362,27.867348,0.046054084,0.058440033,0.063109495,0.12154952,0
189.33334,5.0,8.0,16.0,2943.6667,16.666668,1508.3334,24.0,3.0,1159.6667,0.0,235.66667,367.6667,979.0,43.0,126.0,16.0,2828.6667,93.333336,270.33334,115.0,0.0,0.036135253,36.023254,2.9302325,0.46076164,0.46609697,0.9268586,0
168.0,2.0,1.0,240.0,298.0,0.0,92.0,6.0,0.0,33.0,0.0,181.0,0.0,16.0,0.0,0.0,240.0,305.0,10.0,647.0,7.0,0.0,0.022950819,0.0,0.0,0.0,0.0,0.0,0
341.4001,8.125003,4.0,240.00005,561.92523,4.1250014,1336.6752,12.450002,0.0,955.35004,0.0,102.40002,1049.6752,924.1251,7.475,215.82506,240.00005,558.80023,7.475,459.075,31.275007,0.0,0.048673972,193.50316,31.198963,1.0,0.50302607,1.5030255,0
240.0,44.0,10.0,38.0,4990.0,188.0,211.0,77.0,122.0,133.0,0.0,73.0,106.0,201.0,56.0,8.0,218.0,1097.0,1003.0,125.0,3893.0,180.0,0.7801603,8.5,0.14285715,0.0558325,0.064,0.1198325,1
302.6667,44.166668,17.5,240.0,1954.8334,67.0,0.0,0.0,45.666668,2.1666667,0.0,2.1666667,4.666667,45.666668,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
263.30438,42.086956,17.913044,163.6957,2666.3486,540.2175,2.478261,8.0,50.34783,2.2173913,0.0,2.2173913,5.130435,50.34783,0.0,0.0,163.6957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
108.4138,7.6206927,40.517254,186.37935,897.4138,209.5173,40.89656,58.068985,25.44828,6.793104,0.0,5.000001,7.8620715,27.965523,1.4482763,0.7931036,182.7242,896.3106,13.58621,3.1724143,36.344837,19.31035,0.040356133,219.67244,0.60344845,0.24244203,0.4667489,0.7091908,0
347.66675,6.916669,6.9791694,163.87509,664.45844,162.18756,1530.1665,397.81262,49.312508,512.1044,0.0,656.22943,826.2294,231.9584,356.02094,256.1459,164.45836,630.4584,1748.7919,1097.7086,61.875042,7.7083354,0.08536353,6.4599495,0.82477605,0.20404015,0.23264682,0.43668705,0
352.0,36.0,47.666668,163.0,2259.3335,347.33334,3584.6667,1230.3334,105.333336,524.6667,0.0,430.6667,423.0,274.0,287.6667,25.333334,163.0,455.0,4334.3335,524.3334,1804.3334,0.0,0.7941519,17.938404,0.08801654,0.0663808,0.048292898,0.1146737,1
45.92942,33.2353,16.870592,235.61174,678.9884,78.48237,67.3059,61.035294,15.329415,11.611768,0.0,7.0941186,11.388238,20.682354,3.3764706,0.9294116,238.5059,1459.6473,36.223537,9.552941,780.65894,3.1764715,0.53466225,67.79233,0.37986925,0.120421246,0.18385619,0.30427748,0
157.88243,17.117653,31.94118,223.70595,1483.3826,328.11774,4.2941194,15.294122,7.9117675,2.588236,0.0,2.588236,4.0588245,7.9117675,0.0,0.0,223.70595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
147.55556,17.11111,15.222222,124.0,951.7778,136.88889,2284.3333,517.5556,28.444445,401.77777,0.0,355.22223,338.33334,108.44445,251.33333,30.666666,201.44444,1096.6666,2535.889,192.11113,158.22223,77.44445,0.15142064,12.333692,0.13692996,0.09835679,0.14376067,0.24211746,1
306.0,12.0,16.0,198.0,1287.0,285.0,1375.0,472.0,79.0,610.0,0.0,347.0,533.5,429.0,267.0,53.0,205.0,1939.0,1254.0,198.0,652.0,7.0,0.3362558,7.9850187,0.19850187,0.21291867,0.26767677,0.48059544,1
216.0,10.0,1.0,240.0,296.0,0.0,81.0,8.0,0.0,36.0,0.0,1063.0,0.0,18.0,0.0,0.0,240.0,256.0,55.0,3081.0,40.0,0.0,0.13513513,0.0,0.0,0.0,0.0,0.0,0
408.00003,7.0000005,6.0000005,240.00002,588.0,1.0,203.28572,15.000001,0.0,66.0,0.0,71.0,1203.0,22.000002,17.0,195.00002,240.00002,585.0,17.0,952.4286,3.0000002,0.0,0.005102041,12.89916,11.47059,1.0,0.20475869,1.2047589,1
150.37296,27.11865,28.66102,219.94919,1232.2543,246.7458,40.62712,69.38983,41.3051,5.6779666,0.0,4.779662,11.932203,42.74577,2.81356,0.64406794,222.74583,1428.6105,33.203392,2.186441,196.356,3.4745767,0.13698842,29.508072,0.088781275,0.050337937,0.23446327,0.28480116,0
245.33334,26.0,24.0,243.0,2761.3335,220.66667,92.66667,83.0,124.333336,76.66667,0.0,44.0,67.333336,164.66667,32.0,4.0,239.66667,1362.3334,600.3334,70.333336,1399.0,3.3333335,0.508768,19.301365,0.10821611,0.051776037,0.049269006,0.10104504,1
156.0,4.3333335,1.0,240.0,326.0,0.0,105.833336,6.166667,0.0,37.0,0.0,25.5,0.0,15.833334,0.0,0.0,240.0,324.83334,2.5,139.5,7.166667,0.0,0.021775879,0.0,0.0,0.0,0.0,0.0,1
296.0,19.0,44.0,202.0,859.0,598.0,87.0,51.0,447.0,11.0,0.0,8.0,16.0,452.0,11.0,1.0,47.0,1631.0,70.0,5.0,772.0,155.0,0.47332925,66.90909,0.09090909,0.15714286,0.2,0.35714287,0
256.5,45.625008,0.0,0.0,0.0,524.0001,0.0,0.62500006,11.812501,0.0,0.0,0.0,0.0,11.812501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280.57153,16.0,1.0,240.00003,288.92865,1.0,201.92863,10.285715,1.0,45.35715,0.0,257.28574,0.0,21.714287,0.0,0.0,240.00003,291.1429,26.000004,1607.7859,26.07143,0.0,0.08228932,0.0,0.0,0.0,0.0,0.0,0
397.33334,9.0,12.666667,147.0,536.3334,34.0,2404.6667,185.66667,19.0,958.3334,0.0,383.6667,419.6667,746.6667,100.0,146.66667,147.0,265.33334,892.6667,1367.6667,271.0,0.0,0.497542,26.243332,1.4666667,0.11202412,0.10708177,0.21910588,1
16.0,16.0,42.0,240.0,17591.0,5.0,1133.0,161.0,1.0,500.0,0.0,500.0,384.0,1.0,284.0,0.0,240.0,17076.0,1237.0,0.0,515.0,0.0,0.029276334,4.5739436,0.0,0.22958772,0.0,0.22958772,0
108.0,27.0,18.0,208.5,11451.5,242.5,1005.0,258.0,63.0,144.5,0.0,136.5,121.5,71.5,94.5,2.5,183.5,4362.5,1133.0,13.5,7089.0,25.0,0.6190001,17.504202,0.03277311,0.09140859,0.2,0.2914086,1
107.7447,19.702135,21.829794,210.64897,950.1384,181.74474,99.38302,97.76595,31.08512,18.882984,0.0,14.148938,25.680859,37.44681,11.063836,2.1489372,222.30856,2412.2786,84.1277,10.904258,1462.1388,15.234045,0.6065188,50.287758,0.21112782,0.13643278,0.21710077,0.35353354,0
